,brms_rider_id,crm_time,rgn2_nm,order_count
911,EEE5F60630976D594230867CF4989EC2D1BAAEFCB2374486D57961F3A9FA1E06,1st_time,관악구,2
912,EEE5F60630976D594230867CF4989EC2D1BAAEFCB2374486D57961F3A9FA1E06,1st_time,동작구,12
913,EEE5F60630976D594230867CF4989EC2D1BAAEFCB2374486D57961F3A9FA1E06,1st_time,서초구,1
914,EEE5F60630976D594230867CF4989EC2D1BAAEFCB2374486D57961F3A9FA1E06,2nd_time,관악구,6
915,EEE5F60630976D594230867CF4989EC2D1BAAEFCB2374486D57961F3A9FA1E06,2nd_time,동작구,7
916,EEE5F60630976D594230867CF4989EC2D1BAAEFCB2374486D57961F3A9FA1E06,2nd_time,서초구,11
917,EF9F7010FA372E4517915ADD579E46B2FBC6B081FB21CE1AA5DA51AEB3167455,1st_time,청주시 상당구,1
918,EF9F7010FA372E4517915ADD579E46B2FBC6B081FB21CE1AA5DA51AEB3167455,1st_time,청주시 서원구,2
919,EF9F7010FA372E4517915ADD579E46B2FBC6B081FB21CE1AA5DA51AEB3167455,2nd_time,청주시 상당구,3
920,EF9F7010FA372E4517915ADD579E46B2FBC6B081FB21CE1AA5DA51AEB3167455,2nd_time,청주시 서원구,5
921,EFBCA2E13326041FDFDFBE8B686CB68A7FB99B42BF5BB6804E8C4A9F2547E405,1st_time,청주시 서원구,28
922,EFBCA2E13326041FDFDFBE8B686CB68A7FB99B42BF5BB6804E8C4A9F2547E405,1st_time,청주시 흥덕구,4
923,EFBCA2E13326041FDFDFBE8B686CB68A7FB99B42BF5BB6804E8C4A9F2547E405,2nd_time,청주시 서원구,39
924,EFBCA2E13326041FDFDFBE8B686CB68A7FB99B42BF5BB6804E8C4A9F2547E405,2nd_time,청주시 흥덕구,5
925,F057B3FCE7AA8CF10CC79BCBB0C038EE9178D900E4680CF94637235488C00ED3,1st_time,청주시 서원구,3
926,F057B3FCE7AA8CF10CC79BCBB0C038EE9178D900E4680CF94637235488C00ED3,1st_time,청주시 흥덕구,30
927,F057B3FCE7AA8CF10CC79BCBB0C038EE9178D900E4680CF94637235488C00ED3,2nd_time,청주시 서원구,2
928,F057B3FCE7AA8CF10CC79BCBB0C038EE9178D900E4680CF94637235488C00ED3,2nd_time,청주시 흥덕구,32
929,F2094EF4690C35D2625C42253A3CA0BA4537A5112AD55727AB71E1258FAF5523,1st_time,청주시 서원구,6
930,F2094EF4690C35D2625C42253A3CA0BA4537A5112AD55727AB71E1258FAF5523,1st_time,청주시 흥덕구,30
931,F2094EF4690C35D2625C42253A3CA0BA4537A5112AD55727AB71E1258FAF5523,2nd_time,청주시 서원구,4
932,F2094EF4690C35D2625C42253A3CA0BA4537A5112AD55727AB71E1258FAF5523,2nd_time,청주시 흥덕구,81
933,F2142D968EAFB5011251F3B2F0BA7BBE0220F0E9445B8D7CC1B16DD68C75E962,1st_time,과천시,2
934,F2142D968EAFB5011251F3B2F0BA7BBE0220F0E9445B8D7CC1B16DD68C75E962,1st_time,서초구,27
935,F2142D968EAFB5011251F3B2F0BA7BBE0220F0E9445B8D7CC1B16DD68C75E962,2nd_time,강남구,4
936,F2142D968EAFB5011251F3B2F0BA7BBE0220F0E9445B8D7CC1B16DD68C75E962,2nd_time,과천시,2
937,F2142D968EAFB5011251F3B2F0BA7BBE0220F0E9445B8D7CC1B16DD68C75E962,2nd_time,서초구,47
938,F25FDF3EC25FBAC371CB9B3685B2A904A693E067CB909F9566E5B78D0F21B2AF,1st_time,강남구,9
939,F25FDF3EC25FBAC371CB9B3685B2A904A693E067CB909F9566E5B78D0F21B2AF,1st_time,서초구,25
940,F25FDF3EC25FBAC371CB9B3685B2A904A693E067CB909F9566E5B78D0F21B2AF,2nd_time,강남구,12
941,F25FDF3EC25FBAC371CB9B3685B2A904A693E067CB909F9566E5B78D0F21B2AF,2nd_time,과천시,1
942,F25FDF3EC25FBAC371CB9B3685B2A904A693E067CB909F9566E5B78D0F21B2AF,2nd_time,서초구,45
943,F2CDB6469ED8D3D07AA75BBE10A58CF94C87975D8649E44C992C8B571F3816AF,1st_time,강남구,11
944,F2CDB6469ED8D3D07AA75BBE10A58CF94C87975D8649E44C992C8B571F3816AF,1st_time,서초구,17
945,F2CDB6469ED8D3D07AA75BBE10A58CF94C87975D8649E44C992C8B571F3816AF,2nd_time,강남구,20
946,F2CDB6469ED8D3D07AA75BBE10A58CF94C87975D8649E44C992C8B571F3816AF,2nd_time,과천시,1
947,F2CDB6469ED8D3D07AA75BBE10A58CF94C87975D8649E44C992C8B571F3816AF,2nd_time,서초구,36
948,F609195942CE83C2F86FC3D828B36D199A768057CAC5653114D0DB5251BFD0ED,1st_time,청주시 서원구,2
949,F609195942CE83C2F86FC3D828B36D199A768057CAC5653114D0DB5251BFD0ED,1st_time,청주시 흥덕구,8
950,F609195942CE83C2F86FC3D828B36D199A768057CAC5653114D0DB5251BFD0ED,2nd_time,청주시 서원구,5
951,F609195942CE83C2F86FC3D828B36D199A768057CAC5653114D0DB5251BFD0ED,2nd_time,청주시 흥덕구,13
952,F657745DD4572B52DD0F1C746F3F0DA85D81CFFEAC6E2EBDEF3A2B6ADD7BF12B,1st_time,청주시 서원구,9
953,F657745DD4572B52DD0F1C746F3F0DA85D81CFFEAC6E2EBDEF3A2B6ADD7BF12B,1st_time,청주시 흥덕구,24
954,F657745DD4572B52DD0F1C746F3F0DA85D81CFFEAC6E2EBDEF3A2B6ADD7BF12B,2nd_time,청주시 서원구,13
955,F657745DD4572B52DD0F1C746F3F0DA85D81CFFEAC6E2EBDEF3A2B6ADD7BF12B,2nd_time,청주시 흥덕구,44
956,F708C9F971DD9F4E7FBD3FA9229F948DA07793E290840BACCBEC2BB53A7F2545,1st_time,강남구,12
957,F708C9F971DD9F4E7FBD3FA9229F948DA07793E290840BACCBEC2BB53A7F2545,1st_time,서초구,33
958,F708C9F971DD9F4E7FBD3FA9229F948DA07793E290840BACCBEC2BB53A7F2545,2nd_time,서초구,25
959,F9FE7A7229622C45B2A134CC612D821579B96EA8A13D41622C94BBED8E12C171,1st_time,청주시 흥덕구,1
960,FBB848FA5D62DEF67B8C0F8EFA16A263D9BF3DB673C1EAD06A1922A00D076019,1st_time,서초구,22
961,FBB848FA5D62DEF67B8C0F8EFA16A263D9BF3DB673C1EAD06A1922A00D076019,2nd_time,서초구,22
962,FD68F111DEC26AF0349BCB50E89631650B000CE96F11226A9D5D292F756E516A,1st_time,강남구,6
963,FD68F111DEC26AF0349BCB50E89631650B000CE96F11226A9D5D292F756E516A,1st_time,서초구,11
964,FD68F111DEC26AF0349BCB50E89631650B000CE96F11226A9D5D292F756E516A,2nd_time,강남구,25
965,FD68F111DEC26AF0349BCB50E89631650B000CE96F11226A9D5D292F756E516A,2nd_time,관악구,1
966,FD68F111DEC26AF0349BCB50E89631650B000CE96F11226A9D5D292F756E516A,2nd_time,서초구,45
967,FE6C0F539ED45CF61322540B51FBECE333F1B60B45BD7E08994C6DD902D58763,1st_time,과천시,70
968,FE6C0F539ED45CF61322540B51FBECE333F1B60B45BD7E08994C6DD902D58763,2nd_time,과천시,54
969,FEEE24161F034564C43ECBB98C85746C3E58FFFC416C53F8417FEBE04999191B,2nd_time,청주시 서원구,4
970,FEEE24161F034564C43ECBB98C85746C3E58FFFC416C53F8417FEBE04999191B,2nd_time,청주시 흥덕구,8
971,FF2C5711560CA5C1CB919BA96CA03445621347960726EBC3959F676AE453301E,1st_time,청주시 서원구,2
972,FF2C5711560CA5C1CB919BA96CA03445621347960726EBC3959F676AE453301E,1st_time,청주시 흥덕구,2
973,FF2C5711560CA5C1CB919BA96CA03445621347960726EBC3959F676AE453301E,2nd_time,청주시 흥덕구,16
974,FF6C971FC635BC906BAE706FF9F33C6F86FD3781AF6E6EF1023745D112C5E8DA,1st_time,강남구,3
975,FF6C971FC635BC906BAE706FF9F33C6F86FD3781AF6E6EF1023745D112C5E8DA,1st_time,서초구,17
976,FF6C971FC635BC906BAE706FF9F33C6F86FD3781AF6E6EF1023745D112C5E8DA,2nd_time,강남구,14
977,FF6C971FC635BC906BAE706FF9F33C6F86FD3781AF6E6EF1023745D112C5E8DA,2nd_time,과천시,1
978,FF6C971FC635BC906BAE706FF9F33C6F86FD3781AF6E6EF1023745D112C5E8DA,2nd_time,서초구,41
